epoch,conf_loss,iou_loss,loss,mean_iou,total_loss,val_conf_loss,val_iou_loss,val_loss,val_mean_iou,val_total_loss,val_wh_loss,val_xy_loss,wh_loss,xy_loss
548,0.0018944346592152676,0.0,0.0019581832464974913,0.9063762561195989,0.0019581832489093155,0.002299109880880418,0.0,0.002367362534907306,0.9018285860952486,0.0023673625284871347,0.000766148391302251,0.003809309502374499,0.0006570178628606846,0.0035918656136568095
549,0.0018931982649929107,0.0,0.001956925419631712,0.905979273027645,0.001956925417490314,0.002296685836278584,0.0,0.0023648849161334515,0.9017927585839643,0.0023648849163038985,0.000765311907435739,0.0038066199619782993,0.0006572252510021019,0.0035937496332276516
550,0.0018922894660662291,0.0,0.001955840890874264,0.907378468165218,0.0019558408947828653,0.0022977955892106872,0.0,0.0023659955505181693,0.9019495888475443,0.002365995536996038,0.0007648687074634716,0.003807549243733803,0.0006569423129298383,0.0035910022675803496
551,0.0018915207941858092,0.0,0.0019549962983810417,0.9059795567220552,0.0019549962986766234,0.002296432351147853,0.0,0.0023647112657214668,0.9014498911699823,0.0023647112621420796,0.0007683601762402809,0.003809069108314314,0.0006572758346260416,0.003588947536483472
552,0.0018889571839891103,0.0,0.001952653855583108,0.9061348356894597,0.0019526538517908526,0.002296574560403456,0.0,0.002364821828517239,0.9017162257837283,0.002364821816642763,0.000767409705307918,0.003807927381834529,0.0006565248270035053,0.003587530512790822
553,0.0018891826034148976,0.0,0.0019528638993378182,0.9065847919771785,0.0019528638991554378,0.0022958699332316316,0.0,0.0023640879109890914,0.9016220618190272,0.0023640879193978113,0.000767032230618439,0.0038067446568214483,0.0006567986820157108,0.0035864663617301558
554,0.0018869742696043415,0.0,0.0019505779449923624,0.9065398973311232,0.001950577939102732,0.0022977775219603924,0.0,0.0023660543135523237,0.9019317471323623,0.0023660543194043383,0.0007673751818114612,0.003807860828291583,0.0006560743822682014,0.003588065395121544
555,0.0018850276756640354,0.0,0.0019485863324005305,0.9066064686483093,0.0019485863254983741,0.002296869365544785,0.0,0.0023651047450208035,0.90196234005262,0.002365104726839787,0.0007664706539038096,0.0038076641141237457,0.0006563440569776378,0.0035867463523332546
556,0.0018851288983854414,0.0,0.0019488022012748788,0.907264328203855,0.0019488022002136134,0.002297479440074329,0.0,0.0023657534970993265,0.9017661731088377,0.002365753495451672,0.0007667659792528606,0.0038099495756311235,0.0006562510874113904,0.0035897341408703868
557,0.0018847918190553039,0.0,0.001948455432040496,0.9060160025071173,0.0019484554300217333,0.0022989796148624457,0.0,0.0023671417035073363,0.9018076409823491,0.0023671417118592405,0.0007638180311707478,0.0038071249493726394,0.0006566612582154819,0.0035848370602922027
558,0.0018834722591618647,0.0,0.0019469711320239235,0.9066654221402737,0.0019469711420013914,0.002296727100915204,0.0,0.002364945020017579,0.9017577518946721,0.002364945015813219,0.0007656242841371601,0.003806655087475081,0.000654928137312406,0.003585964653640583
559,0.0018802416402313319,0.0,0.0019435499123074047,0.9068036747354851,0.0019435499127507777,0.0022945600949450984,0.0,0.0023628160188846354,0.9016164386487694,0.0023628159991695955,0.0007684023938522959,0.0038074656850315193,0.0006562120141912412,0.0035800920631156924
560,0.0018805043150143784,0.0,0.0019439153463450564,0.9084266171412365,0.0019439153466909503,0.0022972354641905314,0.0,0.0023654616456487924,0.901948680727583,0.0023654616558756144,0.000765640193727126,0.0038085091493663815,0.0006557357841413626,0.0035821457831205637
561,0.0018792887872683837,0.0,0.001942738023320409,0.9068896426263772,0.001942738017703563,0.0022957506221781016,0.0,0.00236400673990881,0.9017964434251371,0.002364006753033232,0.000767427514255781,0.003808275725339799,0.0006547064650657146,0.003582085576010304
562,0.0018789337513606783,0.0,0.00194238701935999,0.9143336542833373,0.0019423870178883686,0.0022954519368456328,0.0,0.002363706843131174,0.9018957561664666,0.002363706839779049,0.0007666534234494785,0.0038069112186823284,0.000655888359464749,0.0035859395346466583
563,0.0018779920540133908,0.0,0.0019413860259729272,0.9066565442037611,0.0019413860230611292,0.002295817745404737,0.0,0.0023640479886583464,0.9018706262780726,0.0023640479812723084,0.0007657876366929046,0.003807486984206081,0.0006541681699001223,0.003582251553663338
564,0.0018783554958403128,0.0,0.0019418271617008187,0.9067391893039497,0.00194182716521007,0.0022984303365870713,0.0,0.002366669695681664,0.9018452195437028,0.0023666696827276896,0.0007647592973679537,0.0038087111239841053,0.0006545391711604638,0.0035845399357385126
565,0.0018757207794027656,0.0,0.0019389509231193594,0.9066789547452071,0.0019389509226539748,0.0022958807735349355,0.0,0.002364074629245134,0.9018356191815254,0.00236407463941514,0.0007653994234134438,0.003807170146470821,0.0006544291702499173,0.0035775028620502686
566,0.0018740376851982263,0.0,0.0019373499195475406,0.908651006469064,0.0019373499227832212,0.0022964880184236126,0.0,0.0023647120331876294,0.9018980877582128,0.0023647120363693075,0.0007656723895626478,0.003808240291902049,0.0006529289064042143,0.0035765361829267544
567,0.0018728378099548057,0.0,0.0019361774371026022,0.9064168691422615,0.001936177439621339,0.0022939074433936156,0.0,0.0023621872243352812,0.9019066736487542,0.0023621872251875166,0.0007695716209128011,0.003807740202359946,0.0006533685574169629,0.003575511710661623
568,0.0018736265585382467,0.0,0.0019370708434722935,0.906818608798211,0.001937070841403219,0.0022948616372325706,0.0,0.0023631216531365806,0.9017933616410121,0.002363121652454792,0.0007670763206173834,0.003808329959653169,0.0006532869135015476,0.0035753571249499943
569,0.0018731977993577242,0.0,0.001936401045921411,0.9072292990747878,0.0019364010476949035,0.0022934636204971523,0.0,0.0023617531364286395,0.9014634967082997,0.002361753126656343,0.0007691874765389154,0.0038085944465147455,0.0006531255097424235,0.003574287952823734
570,0.0018728128950540276,0.0,0.0019361776704583757,0.9066567883860652,0.0019361776739015926,0.002294083929369501,0.0,0.0023623298351498835,0.9016036579468123,0.002362329845774415,0.0007675742909532724,0.0038075576135920513,0.0006524140617785436,0.0035762251754230027
571,0.0018708885709497929,0.0,0.001934272562587816,0.9066403852754059,0.001934272560259321,0.0022930527122006304,0.0,0.0023613490921405647,0.9016936801886664,0.0023613490914587767,0.0007686580958669298,0.0038084649719959673,0.0006521651936303503,0.0035746489704907205
572,0.0018682783081681732,0.0,0.0019316295923080392,0.9069406240268875,0.0019316295920910693,0.002294427592136541,0.0,0.0023626920369645994,0.9013664556049963,0.002362692035430576,0.0007675362886972292,0.003809556611934054,0.0006516780408268995,0.0035730311903522166
573,0.0018698086582554425,0.0,0.001933190461126933,0.9064913465836196,0.0019331904624884974,0.0022959492864872305,0.0,0.0023642100749211,0.9018658022580349,0.002364210069978136,0.0007666533625380793,0.003807958566823228,0.000652549239752318,0.0035762930049225232
574,0.0018686596015624081,0.0,0.0019318856194325165,0.9071597312935541,0.0019318856216085038,0.002297380367169698,0.0,0.0023655846348853227,0.9018433182457123,0.002365584638351079,0.0007635369266632097,0.0038089592627028306,0.0006534326790686733,0.003573096710651224
575,0.0018674631500117827,0.0,0.0019306814266230338,0.9067680197882373,0.001930681423642057,0.0022961865917631445,0.0,0.0023644515379682447,0.9012370042361069,0.0023644515391613736,0.0007677290700344243,0.0038094225201188514,0.0006509844386979266,0.0035699134567071964
576,0.00186634686008426,0.0,0.0019296084695334817,0.907165261465368,0.0019296084710113922,0.0022947494285505583,0.0,0.002363007039723944,0.9017082485936222,0.0023630070294971225,0.0007673395775323002,0.003808136391142095,0.0006510520340052393,0.0035701426761929737
577,0.0018671491085339364,0.0,0.001930357590214964,0.906676655675789,0.0019303575871585197,0.002293153488751739,0.0,0.0023613910410296866,0.9013903326613546,0.0023613910480748306,0.0007673660025180757,0.0038074748717855686,0.000650918307396143,0.0035731366247238163
578,0.0018643905215401195,0.0,0.0019277075854697153,0.9073844597055115,0.00192770758661431,0.0022936806755437344,0.0,0.0023619510049205828,0.9015534965511414,0.002361950986796382,0.0007680317301194041,0.003808209597800798,0.0006508336569910512,0.00357049111972225
579,0.0018649295532616984,0.0,0.001927960766336739,0.9072637238885549,0.001927960764701604,0.0022951344490538066,0.0,0.002363374537725607,0.9016573145483807,0.002363374531703145,0.0007660065101500803,0.0038080318118893283,0.0006509701489545814,0.0035702374112474796
580,0.0018638847299650631,0.0,0.0019270207162134277,0.9070363004263896,0.001927020715027955,0.0022944966760721844,0.0,0.002362741357006002,0.9016922099698514,0.0023627413325752605,0.0007664140007681964,0.003808159845903436,0.0006500057437205258,0.003574052437219259
581,0.001862544258033955,0.0,0.0019258751421236432,0.9076507436798326,0.001925875139685091,0.002292941845973634,0.0,0.0023612744061720843,0.9016677394269326,0.0023612744000359913,0.0007700387868090641,0.003809287716403218,0.0006517953439751383,0.0035686460252188942
582,0.0018612792775084387,0.0,0.0019244961208751373,0.90694745600845,0.001924496128009986,0.0022948124916579078,0.0,0.002363081608538499,0.9018423374889536,0.002363081627742198,0.000767909202492826,0.0038081378114203845,0.0006501393085565992,0.0035686896904546512
583,0.0018623832785145328,0.0,0.0019256110411852978,0.9067884295604055,0.0019256110392168468,0.0022927872708853967,0.0,0.0023609906474329266,0.9017482760360963,0.002360990667716123,0.0007669198369404215,0.003805508322126549,0.0006495413908242088,0.003569237171280305
